income,debts,payment_history,age,credit_cards,loan_amount,target
72145.9638721472,10604.20083251269,5,49,3,23404.567771234688,1
117730.79079915037,14419.9322126007,3,48,0,38717.97811435913,1
95731.02071344388,30078.060447080978,2,30,4,20544.30920938435,0
36167.14362369619,14244.228749296355,4,65,2,15405.702829568227,1
67690.01064679699,11878.63878643787,2,43,2,6857.56465287858,0
91833.11753720039,8247.03540789694,2,52,1,21437.5662724136,1
44734.03158190833,7166.370463565472,5,51,2,16274.195784741349,1
84061.51835488874,8828.286113641854,1,39,4,38934.690653044745,0
86660.04790466193,8958.0113178902,0,35,0,16798.736817001714,1
36269.97438085659,7568.728282600088,2,53,1,11477.27144353911,1
76508.53124527563,9994.815212748857,4,37,4,24115.22648755309,1
97162.69109786076,22909.631350918222,1,56,5,43691.12278381021,0
69889.56645359419,13656.530803343598,3,40,2,8401.198049328012,1
21210.31167761074,12849.853401081542,4,29,3,5722.334747696433,0
20903.84690792922,9808.223246244957,5,58,5,3616.078503513937,0
55702.93439700122,16399.033636225995,2,23,3,6050.065048431985,0
112619.40684317819,20335.468099539812,5,22,4,17885.355607922374,1
42867.677960360874,10617.149289550074,2,38,0,21030.37993259349,0
83436.3688871687,16922.303612606738,4,43,3,15514.108686793452,0
42207.58706933206,15914.72966556044,3,39,4,20006.915818163474,0
52166.99896595486,15520.871140477648,1,27,1,9499.701128509918,0
104804.2089601484,37644.819662129914,4,55,2,49521.88474177182,0
92886.14422699469,39159.78935909378,2,40,0,33610.70026311009,0
29539.927731321062,5067.847283007826,1,40,0,4291.780212032062,1
62870.20209864336,17358.83768742934,3,39,1,20921.069572692875,1
22916.976364526447,2462.0343001388333,4,61,0,5211.449104484826,1
68089.01466030089,9944.236917298604,2,36,4,17244.30980784264,0
86243.40117010681,17660.397552671304,1,58,0,23809.07631700738,1
31850.262359815155,5757.701778877525,0,41,0,8570.358063552496,1
48888.493890916565,19530.841494713546,3,49,0,17875.76276320483,1
59783.66255021569,7804.164982916331,3,64,4,24352.709185818036,1
111953.10246560497,26735.189796359162,2,58,5,25936.29567397018,1
119325.5015422964,35856.913311491306,0,65,2,56052.62748853724,0
24491.129899561587,9158.118462159398,3,44,3,11642.753151155783,1
96100.7923495392,18651.399884296632,4,57,5,11174.232535463523,1
57172.40664023432,21603.204001714334,4,49,0,6058.189200236768,1
59245.818622948005,19016.98171927794,5,51,1,15997.942941835558,1
95426.49733470228,22308.76429689658,0,65,1,32087.93272112157,0
111842.64321454086,10499.316907592334,5,59,4,23616.904928217293,1
115092.85945025484,25221.68046797793,2,32,2,23451.95410229685,0
77712.25860383207,28457.682039227468,5,50,0,28857.16745801857,0
55712.115930050284,16161.148971110426,2,24,4,18980.09913794066,0
98754.90858587793,38416.60553487727,3,50,3,16478.120602731677,1
45100.13832623002,14473.355600970392,3,25,2,20466.46014979995,0
76407.40288335178,7407.855782899587,3,36,2,28422.822505869233,1
55857.84615248731,5642.822097516082,5,47,4,13686.875953100081,1
85663.1073707876,14499.602101729422,4,24,5,31990.876825092077,1
44039.89128935069,15014.678582106884,5,28,1,6388.481006800832,1
39159.29457348258,17173.311848754103,4,68,5,11250.561264561384,0
111823.90866754371,19804.051321182716,3,28,2,18740.98973908516,1
30180.36829495369,8415.751139284466,0,37,1,3518.2009363254056,0
70595.79077349317,14974.459033066527,5,66,2,16613.34331352896,1
42085.278296300894,12152.826181088247,4,64,2,6746.025738196582,1
23892.996332566745,6251.904778062404,4,23,2,8443.95652210184,1
23601.88182914264,4646.936540623496,3,47,3,8723.89649468428,1
37522.17721058273,5546.594657879988,3,54,1,5983.921346692212,1
106677.03545060003,9071.026902762369,5,65,3,11717.960533581012,1
48247.87439770266,10557.396354617387,1,41,1,20125.357199348397,0
115045.91705752957,8723.22953767813,2,63,3,11599.252440202477,1
78162.22929891935,23071.3781002262,1,44,3,18568.628424165134,0
63661.41897687661,12839.498737876007,4,64,3,18960.491720027992,1
78008.88346694547,34365.26303940691,0,61,4,33345.43358142247,0
71669.83852262679,10143.321020521551,0,49,3,31206.728859210274,0
95877.62537573252,17292.439611378613,2,59,5,37389.95138035019,0
48249.60659728522,11380.15421662925,3,26,5,9595.835875462233,1
55305.03916003024,6254.866087650176,3,34,2,21462.49055802857,1
109409.43025332507,41170.10392959623,0,34,0,21730.428295263693,0
114645.65131504055,11426.0295221844,5,57,3,21306.12349895367,1
109255.82274864745,43270.70422213867,5,44,0,34836.3481901612,1
61944.79939573136,22814.79280453107,2,33,0,23015.080876453852,0
98036.55030068816,28068.822875407986,4,21,2,11884.05987700514,1
67633.57333010988,18424.597215883008,4,32,0,8387.174530861044,1
69753.98521461022,22565.252259128978,2,62,0,28855.010719040663,0
40468.0109057284,10837.027597343042,2,44,5,17959.658740778686,1
79113.03032585164,24609.520706706124,3,57,0,27038.964050481885,1
38613.589775334796,3562.00100595008,3,40,1,10484.794517931474,0
53156.46990671938,7439.08212277754,2,26,3,23289.262994459175,0
105503.02016199351,26177.627442549223,5,32,3,41307.26125751933,1
40707.58092108552,12631.084980548978,3,41,0,13508.309185721577,0
27115.82851734328,12224.466040297819,4,23,2,6179.774566119085,1
26900.75926128163,2900.1365596153146,1,47,1,4820.562921549214,0
114078.45205031079,38969.92165085094,3,66,2,30512.474099148476,0
70692.04379618345,10429.462866119764,2,56,2,15179.634020223719,1
60941.20718170183,13006.867781441842,3,37,0,14364.051871489124,1
101087.85810079184,21024.306862025496,4,69,4,30958.401390776897,1
103582.5927910516,23604.435590612797,4,66,0,17364.335473643645,1
53219.10331156046,8763.80905282071,3,35,5,22483.510340843946,0
89361.80574737952,22806.306641622377,4,59,4,14138.090770048255,1
97112.28158518866,32939.72105292696,5,24,1,28395.384059371754,1
85465.06868659545,22373.043878826327,4,37,4,34048.30352756996,0
35159.50748000994,9670.584957257051,1,58,0,10337.186427989824,0
107588.3083517057,37875.15746928405,4,31,0,26295.532074827996,0
73909.45527360088,24428.99696779965,1,32,2,21430.5286183715,0
48247.24263700037,15064.427687499629,5,67,0,21203.132714697367,1
62522.81854376939,13201.746324013007,3,52,5,31022.114395099037,0
23757.10903989074,8600.840458265855,3,47,0,8373.366881366845,1
32786.680122241756,12692.316896851611,0,64,3,13684.426420712694,0
96554.67505158609,13658.6473115141,3,63,3,10215.04765877242,1
20001.163475536614,3078.867852072033,5,47,2,9043.441336731757,1
61656.58284822922,24653.235136878997,0,69,4,29695.037510554477,0
72251.01810855884,9048.231317396621,3,60,4,23847.730021581527,1
25463.44200009723,13096.056151321904,5,64,3,10224.130753794405,1
117307.81629723328,14089.50441564996,3,49,5,35790.36807553635,1
42612.533124967194,18069.10176223273,3,29,1,9139.599860758051,0
50419.87196362809,13419.123685842944,4,63,5,22230.08064782089,1
50394.25122550273,15651.943027735004,3,23,3,17070.28080452088,0
43041.66621173499,18182.45442011098,1,59,5,14279.21194168367,0
20147.38220863114,8757.282418301653,0,49,1,7326.653595585577,0
92934.47940879964,27110.553889192954,4,41,4,41114.331376315335,0
116684.54997992853,8430.328671821328,5,55,3,45829.309763248035,1
42429.34832850451,6404.046839440817,1,68,0,7826.079623632328,1
86304.71918034225,14208.931750939148,2,30,1,24746.101880772523,0
94189.6326958715,29083.668365656347,3,43,1,46352.53919844966,0
104842.53790905248,12757.290157531073,5,59,1,33740.87485312321,1
62262.919701360915,5872.076868519098,2,45,4,29593.450011467023,0
50293.09056404293,12280.927799408888,5,44,5,21392.055151272933,1
52529.51340230311,18891.62606097621,0,40,2,19247.306265326813,0
91262.13330985128,28375.23742514712,5,35,0,21879.738810568248,1
101677.94665056361,13566.421148631389,4,41,3,22544.82121802673,0
38161.396775660265,7668.492482033873,4,62,5,13637.678304221734,1
57094.10081577652,23789.417301847752,3,32,1,15588.088119130596,0
110194.019674915,17354.89591643075,4,38,4,46226.55093872193,0
100669.35196947392,37303.19446098225,1,43,1,40688.810065079604,0
118485.84027624759,44330.58437420515,0,61,5,26641.80122644357,0
95424.82596820808,33732.4398754752,3,49,3,36365.59132742853,0
59319.52010279223,10474.734993072185,5,61,0,17666.543987603072,1
79063.78339946378,28954.856598937837,4,56,1,18130.656993352568,1
86101.42542473204,31574.225327502812,3,25,4,22832.94745840534,0
27845.581631712397,9876.516944728784,4,59,4,12757.195566197304,1
74449.69591038651,14201.49348990141,1,46,2,18151.36273220949,0
90932.08284726096,16191.0172359096,5,59,4,19546.734097417117,1
36732.130400106034,6992.255445098433,4,31,2,8842.26452274007,1
98063.17174255571,25189.341644743792,4,62,0,18224.78300187624,1
78377.27805141117,20256.842798600832,3,31,3,24912.530942616668,1
115222.17856975946,21101.860770592597,5,38,2,18317.396814433458,1
24242.22982068917,6671.917413609453,5,32,1,10350.887036588152,0
46532.6137555467,9660.105961297233,4,36,5,8851.996781939248,1
80155.3879299824,25357.904614236744,3,47,1,27190.47188736488,0
49655.991220593074,18238.064627836506,4,56,3,7448.90515274591,1
91442.41640712423,13596.772406485392,4,37,4,44933.08972626285,1
95900.5282521931,18923.796009056765,3,69,5,27027.66348057285,1
30251.596406647444,4554.214104994146,2,41,1,12973.95787176389,0
71385.44642067677,21822.982974187868,3,57,5,29086.652197332107,0
70889.05555910559,22708.210497535798,4,51,2,27326.115984413518,0
56928.077021554105,25836.960355491567,3,65,3,24532.924147301102,0
113292.48625696721,17149.401065162205,2,55,1,15881.957427058744,1
102750.63198732212,41531.62408430937,4,47,4,38161.46953548062,0
89720.93819096367,10719.753450698929,3,43,5,18512.20139728584,1
91432.66357349975,26948.159945490926,0,52,4,37885.00214636875,0
66171.61438131191,6093.425793808656,3,37,5,31944.181674202653,0
112099.45210965759,42775.83250961907,5,31,1,51632.538162149365,0
89459.54272532855,24595.215630007588,4,21,3,13059.383575634618,1
92898.10616558164,31274.626977920307,2,48,0,23022.098620322733,0
106169.09037873453,40674.75466463897,5,38,1,26088.835332250146,1
47407.1589342191,6576.551837982459,0,69,4,7059.803307969055,1
100707.0903866703,11386.599286466055,5,61,0,14023.504768141505,1
39524.06029564921,14151.659323756845,2,40,3,10037.37439025392,0
54534.19522448879,8875.979078389832,0,27,4,27094.14896702409,0
53561.045426984274,9215.140648518587,3,57,3,17545.36981434228,1
117852.54683891406,26213.213236218486,3,36,5,41096.67408735515,1
105653.72237479269,27711.174866579444,3,59,1,30471.332698435795,1
90116.98615902597,6668.431778120869,4,65,3,32886.59190177526,1
92705.67616153901,15685.320333389389,5,65,4,44745.76963757338,1
76207.27944025712,8338.051538798532,3,67,1,25565.955726825505,1
114709.06671085191,25732.829038354066,3,43,4,14455.107077056959,1
69625.87528823616,26482.142900205923,1,52,4,20689.76244868471,0
58051.77098698945,25384.590252995557,0,69,0,28857.564923444734,0
36303.5336931591,14540.72427461803,4,37,2,9255.988457282047,1
98620.5652261058,14585.347399232309,0,39,3,33289.617839118684,0
93444.39320755914,35914.45988960988,4,62,3,13330.28238164545,1
58435.50385241349,18391.618580891678,3,54,0,9143.531816363873,1
22519.341395922936,5880.885708993674,1,34,5,10130.834242094717,0
103899.73277180108,39025.73754255841,3,23,3,22872.263923095456,0
21141.798345407362,6837.8837568598055,1,59,0,4697.295524785019,0
90369.97796290509,28504.00492316184,3,45,3,23033.96976256285,1
117025.71097260571,38537.89651323861,4,31,3,56943.712631865455,0
63766.13281482035,8578.214743999739,3,69,4,8529.115512920449,1
43497.34049959527,7944.6813419373175,1,35,0,18595.35843296791,0
90487.10100433817,26789.228975364098,4,39,5,21411.34292707581,0
101712.81420155852,17512.088239470897,1,63,3,44731.99481904597,0
74643.03160778474,16912.279513775764,4,35,5,37075.362478045136,0
116703.52752561461,42317.66671148308,3,35,2,27946.639434534052,0
25166.87216579611,12888.093300300341,3,58,0,3818.8852694989123,1
70479.55983045281,14735.61280354874,5,35,0,11118.164602300967,1
91845.39473225501,32378.594826940123,4,29,0,37059.282124717836,0
106264.04711491789,36626.85375625594,0,25,4,16786.384977742502,0
37925.561190779,15131.200128602806,2,39,0,7743.209772221504,0
100000.34817636815,15586.987799655271,5,44,4,18175.997030789185,1
75270.70757185452,11357.026649510532,0,49,2,18235.94163028674,0
59655.36819899632,10107.839818869586,3,25,1,7740.0829888008075,1
33171.502857909356,4932.218993088482,4,42,4,14684.924567256821,1
106529.57589089124,20212.5022368935,4,33,3,47305.366309198784,1
35727.32081797154,7870.857989330214,4,69,0,9473.926537951527,1
50978.785920909926,15011.271028036059,4,67,1,17579.271050530162,1
49004.55319624369,19863.662540572135,4,66,4,17483.875281941248,1
107141.40341908543,9491.097387045642,5,49,5,42824.76674242926,1
87270.2994208898,31235.40224221973,4,36,5,26903.341880272448,0
99668.13971913724,29044.34841792132,3,56,3,30312.511684231296,1
45046.789879249896,8500.294502903418,3,37,1,15879.962430837262,1
82487.4099606999,32602.97048094346,4,40,2,31445.79749040341,0
77174.59831437486,19264.24678984738,5,34,4,18419.736066114157,1
103283.03767882711,21758.27488903666,2,26,5,23976.9701833207,0
110608.70604812606,39721.05065112739,2,42,5,22994.152074578247,0
21215.67714773868,7799.97633762499,5,60,4,6779.228243239377,1
87401.99190587927,26389.734058765607,4,29,5,21331.529055951924,0
25183.5799119729,2515.442655183241,1,52,2,7961.166933123032,0
74885.8665077356,28572.91728595997,4,44,5,19649.59504192922,1
48763.27290436782,13273.684839738797,5,53,4,21197.08620732819,1
50677.65995221412,17524.110018675623,5,33,0,6550.193764039154,0
55295.85034523566,7951.781000780328,4,55,5,18185.93357449259,1
82129.24490496101,28364.141147043134,2,26,4,27123.142084531366,0
53404.99656687692,20298.467358799622,5,69,0,13537.468317475896,1
93269.90505902804,24346.522001989964,3,60,5,25034.422051411373,1
60452.73855738697,18793.11498834848,5,50,5,25393.326644147466,0
26835.320030995863,7699.128510974073,2,58,4,5696.319538748823,1
98375.98424841072,40589.705205957944,0,36,3,44127.680688579305,0
48575.832459270605,13803.941941816982,3,21,3,22273.832112981425,0
63276.68795992626,26141.605763099935,2,62,1,22795.28267813744,0
88544.38832219015,34028.01113853449,4,38,3,36227.32424036699,0
53245.6157148712,13689.207609102614,5,42,2,18379.268990744407,1
25658.565614671563,6093.89498426214,4,46,1,7956.8147353756185,1
57392.10470128136,11044.22738383382,5,34,3,27931.07882385962,1
114444.85826943035,39017.05678178406,3,57,0,24383.84875500825,1
84173.43972985582,11919.142803770128,4,69,4,13607.51013961127,1
87147.91486672069,21283.67481025484,5,34,3,18736.29146770095,1
83228.21536376399,28916.702554344833,4,46,0,28784.49853729197,1
39899.21389594368,8455.849568926342,3,56,1,6945.390832307879,0
61833.38641022801,18790.495612671064,4,43,4,28661.358604964542,0
95093.97983633183,15032.716824578521,4,22,3,25143.776411279276,1
30137.289755315913,3153.881388322027,2,59,1,13259.959993269033,1
47785.27760897123,15887.028293699843,5,27,3,9542.462749141214,1
47631.910846585364,7401.240414078868,5,59,1,10729.913952367824,1
63201.8927594506,11849.90500224342,3,65,3,7817.401594723652,1
118036.87409421851,43449.61982919366,4,42,0,23974.124460648196,1
26750.254668382193,7753.56202170538,4,48,2,7921.433276716361,0
71870.0994380595,32208.405117484122,4,58,0,34386.591687321365,1
37936.46820122105,17043.96910851962,3,40,4,9695.088941080154,0
117067.65454097441,20051.235621738146,5,69,3,41664.09164532109,1
31330.35047274642,6783.730365506822,3,38,2,8493.15819968931,1
60360.10023615912,22111.319168731043,0,44,2,7165.754344651245,0
93788.49848346061,21623.500398578464,5,53,4,28269.077416460394,1
90455.44280274452,10936.131419110696,4,65,4,11430.443520013181,1
62272.86368939323,19419.81301622358,5,46,2,28239.496347655095,1
54652.41679527182,6131.556208457843,1,39,4,21927.357642241823,1
59761.23785528706,26096.11433894324,0,68,4,15027.596040635524,0
46427.62631586393,7166.014625103477,5,62,3,16532.2958293344,1
40533.293870679976,8470.985617549019,1,33,0,5869.677443510185,1
68303.969755889,9651.563454898556,5,30,5,26025.314808127263,1
46853.37560676073,23083.995048198994,5,34,1,20104.453793609035,0
48746.166489725016,17159.680664802596,4,29,2,20897.396727313237,0
85675.6063474557,28525.422562205997,1,31,1,18309.821142491448,0
116853.73316998922,25039.25702461006,4,23,2,24013.264327990193,0
80363.7200559375,14850.619140754827,5,60,2,24796.955136963323,1
27697.946706496627,3820.4578786964175,3,32,0,13491.91537671525,1
27558.361385406697,10118.239814939447,3,55,2,12903.078090716323,0
115142.3220845566,29374.35890936808,3,59,2,28078.076168594936,1
49729.07903073337,17465.35011714214,0,66,0,20484.98916046309,0
29206.69860824754,5529.776773704389,5,59,4,13684.129964122236,1
79904.45871503816,31497.4464999487,5,52,5,16330.121074541092,0
82364.8778290266,13881.670049817889,5,59,1,35591.367679510025,1
84850.48201186882,34728.39880669607,4,34,2,17577.477430033046,0
46740.202785754125,5586.923559017265,4,64,0,11092.050749252612,1
21511.068421447504,7747.795571740686,2,21,2,3861.8450359407643,0
116501.53694544718,22220.69718620608,4,47,0,35280.38407292858,1
45089.304569110245,13915.675785998465,4,57,1,19718.65116002856,0
87602.62880525475,25249.43784676345,5,63,3,27263.765034759293,1
90662.98698787096,20373.94932765557,5,21,4,13542.874695822286,1
81000.74170794856,20122.95490739122,5,65,3,16257.689072639241,1
51290.73942136482,16623.52548541179,5,49,0,16676.914488116476,1
47109.62537640658,16385.646087733403,5,44,2,15700.459560100195,1
79766.82827027031,32004.685813077806,0,37,4,26383.864481494533,0
106609.56336116914,17784.272564311374,5,55,1,13944.679821466012,1
114673.37289233955,34282.35242763028,4,51,5,46038.87734664591,0
30590.580440375765,11062.839504291738,3,62,4,14187.032634405285,0
35482.861259771984,10562.77178666865,0,52,2,10794.155323091127,0
114473.62587830797,29920.389915625743,4,39,3,44362.16052554807,1
93653.52283347926,16332.665872325044,2,51,0,43605.660584787496,0
108299.38248297731,11639.855765138747,3,59,3,38668.19726044964,1
40263.26341353431,7446.033984405569,4,40,4,14886.548049069337,1
78758.58711094019,10355.778488686768,5,48,5,30602.575644580782,1
90113.95944174737,27185.59063609951,5,23,2,18401.358882097695,0
88011.18854469726,24774.05778943724,3,52,0,29313.987771480202,0
60815.16908666981,24989.384561390492,3,42,2,26568.325705309635,0
21539.489169130848,11422.186236491652,2,64,2,4705.626485213749,0
78292.60568042632,8815.649102914847,3,62,5,35925.98702926186,1
45310.15391796088,18294.984641781415,1,64,4,15774.856044518274,0
65025.42461428903,23847.688288610032,5,35,3,17509.39222163817,1
115758.10150838173,25529.624986649866,4,58,2,40431.2007524658,1
59903.531764243475,16127.71680459699,1,39,2,15619.484226512937,1
103980.16066644267,41253.01078162097,3,51,2,45253.64667639314,0
38854.06057492511,13715.179990647794,3,46,0,11381.420188035827,1
87246.04980250288,36995.567846030164,3,25,2,40175.52724737341,0
117700.69544389435,10126.40881024329,0,40,2,35771.97580787195,1
30189.310087293677,3800.781736277254,5,22,4,10993.357443373312,1
20831.9942227192,5903.886799258584,2,41,2,10397.20182793793,1
63358.27926326144,18443.424674275087,0,56,5,10060.429045037836,0
29262.54830513672,10846.951080732719,0,48,5,11549.683751559087,0
94838.43496762314,39052.877625664434,4,40,2,14752.013399167996,0
111454.8663848559,21745.884051776953,1,57,5,48543.78212289377,1
63402.097270875885,8093.595476855993,0,59,4,21466.76784307826,0
45871.16421554409,18719.18228437947,3,56,0,21800.904927539043,1
63440.331900660974,19766.51386837868,4,31,5,28318.6628856465,1
92344.7817850001,12970.367316649983,1,23,5,12000.094963242753,0
20905.416158037096,9211.083698851533,2,57,3,3238.688325144838,0
78945.39894846972,29305.625122117322,3,40,4,26878.411412882106,0
81329.16848873791,26864.587500239348,1,52,5,24994.556321685202,0
83768.82468959354,19951.86094978516,3,67,0,14025.083619013785,1
44202.20799808772,9560.17019058429,0,45,3,6707.406205623002,0
91405.27233781267,36178.33852765555,0,41,2,29761.21969638006,0
29139.14863317764,10404.63702719836,3,36,4,3484.12776644122,1
39927.03364668008,10610.207615994465,2,68,5,17946.96690039368,0
107747.00466544818,18574.39340336194,0,62,2,45559.00731669542,0
93872.31507265664,30368.774018897293,3,21,4,38877.030480492394,0
21374.555401134527,5592.754016721334,5,43,3,2274.228302386419,1
44837.62603698002,9730.559968488908,4,63,5,5338.205325613711,0
41440.64829931645,10786.950383760388,5,69,0,13258.340686256683,1
47080.632803697255,10406.66491492803,5,44,4,23435.33956412591,1
44755.97702798864,12306.324798824506,5,67,0,10603.876113591728,1
26252.629574284576,2728.383621505736,4,45,2,6241.560753349159,1
65894.05165968204,21158.696746544934,4,27,2,10128.652880032445,1
93273.34747861652,14436.768698965925,3,58,3,34486.357843648315,0
80673.17247174364,4152.251967758639,1,67,3,28935.10127304218,0
87287.16685980799,9099.884427586725,4,67,1,12266.375352031439,1
28114.917853623916,13416.973626828873,5,59,1,8067.99500724286,1
115149.07101767873,44230.436651431206,3,55,3,42240.1295217891,0
103849.18338430248,14695.889512778216,4,34,5,30885.417436033535,1
100509.03184956627,35748.441069188804,3,29,2,37162.755476089544,0
102298.38050417675,27816.86162159548,3,23,0,43631.09393471453,0
113271.05081327613,47222.22859074067,3,58,3,42400.31899079351,0
74425.39661136977,15513.080515523638,3,40,5,25784.358204976073,1
40028.20178676259,14817.582653655072,3,61,0,17669.893397951742,1
81678.36078525412,10875.504582271347,4,53,1,37591.275264742966,1
94288.14936679389,22479.992452489874,5,61,0,24095.767926740402,1
93791.73933540254,36350.342951707345,5,64,3,15878.93725725484,1
72144.90241668801,21644.09184972872,2,52,2,30816.27385672234,0
26845.871933357805,4379.679270109785,5,56,3,4979.942610903467,1
57111.29384301278,10024.88823355687,2,46,4,26932.5592505827,0
112076.66084633574,34610.14895022403,2,68,5,12233.299567632102,0
78444.8909757426,23537.40040850627,4,25,5,36752.09608944015,0
73833.19432557134,13813.032139733787,2,69,5,24783.824387296372,0
46885.35143821935,18510.458181333284,0,50,4,19218.157706500468,0
56844.89199165789,6917.688202901358,3,37,4,14745.39642762675,1
109534.60891531693,21842.28728186833,4,26,2,54404.36336720668,0
86646.30475268357,35318.60130531466,2,35,5,16551.226611195158,0
98738.70267523329,19607.247299154835,4,21,3,20314.250391248494,1
65434.542306765514,12858.692893438216,4,33,4,7889.6376048007005,1
83024.72194561579,20989.032817320644,4,68,3,39535.48798073521,1
44838.36087432075,15396.338251459018,5,54,1,12662.878681041124,1
90546.08302834863,7805.505182122331,3,50,5,33496.70541285877,1
62760.13337033373,25605.690011210387,1,39,4,23533.562032940223,0
64254.551481474555,22300.5166964526,2,22,4,28901.751031841264,0
84932.23245768817,9946.096341262264,3,64,2,31082.657627723776,1
113628.06214689267,34895.474272250474,4,32,3,36907.357346981385,0
26400.63466086209,5499.630332936045,0,60,2,10141.2074060904,0
102474.32373470077,24126.814367100862,2,64,2,41029.522282411395,0
49238.31104121931,16662.010041810427,4,44,3,8585.742323577077,0
64391.94545063778,27606.294985139615,4,31,1,9263.864141673397,1
22191.332877500896,5058.828341770746,4,22,3,2883.53159039946,0
50104.607783431304,12599.107241947502,5,21,1,12507.182231572559,1
70263.12426301304,15835.799374458853,4,48,2,21022.733520193222,0
25617.607734743902,6248.945174935609,4,24,1,8870.351812004244,1
69109.57293831652,12496.776141785995,3,61,5,33394.6999001973,0
112711.06288584274,9675.842691546728,5,50,1,26184.485010673365,1
30539.321810780522,9797.520338375165,4,27,1,12348.563194622237,0
96444.07280755043,22354.969558349516,2,42,4,30142.924461177347,0
60967.10533759926,10669.002235841797,2,46,4,11464.008963075177,0
85517.37145243381,31361.231920543996,4,49,2,29599.45832104469,0
46023.65979852293,17400.240467185624,5,45,3,22407.560937788647,0
35949.22625413583,9854.019357190049,1,30,1,5382.437495433909,0
36046.26142712264,9776.08260603157,0,40,5,10918.841746564556,0
27049.194564314465,8490.263055091773,5,34,4,3263.30522145612,1
38564.67049012431,9488.69748069895,5,53,3,8811.507338210627,1
86421.93849889682,15247.200542536155,2,25,5,30095.668424001124,0
108169.06118435081,35161.13260317472,3,65,1,47207.44178764841,0
101412.56855911619,7988.451572336304,4,26,3,39767.04931149814,1
88513.4309874484,9714.277861849585,2,42,5,25238.959697004066,0
31043.186341110268,2091.9832394145697,5,37,0,14394.387223855852,1
48918.744629594985,5294.213431334963,1,35,5,10815.243020531989,0
50980.6875322469,4338.055700792028,0,59,5,20473.50580969954,0
44995.69463976212,18867.896631061296,2,60,1,13030.915543596286,0
71500.56597097231,13323.43910866075,2,48,3,32851.24262143935,0
73555.38148796726,11766.265220746998,1,22,1,30817.72831190412,0
55688.59751711102,8659.90180098657,0,38,1,25649.492208677984,0
55378.9158736436,25589.32259313675,4,47,0,10283.817028433235,1
102855.55979060814,28642.79735619905,1,41,5,37774.750666920525,0
98929.28483196856,22372.904942348236,5,43,3,39115.191217634776,1
50779.58316807456,22249.45179310083,3,27,2,20157.753088440433,0
111378.84438732592,22785.81338065086,4,68,4,33591.879536230095,1
115281.5017002506,19644.596499537467,2,39,1,12046.941014498741,0
52674.25420300408,9299.264668601321,2,29,1,10775.694046704517,1
55442.49487930549,12896.631429906842,4,32,1,12714.092330692702,1
70563.41534219589,15599.265013757136,4,66,1,31105.38701902461,1
114112.08125336735,37736.55687022881,4,50,4,49793.30039981713,0
107631.94331423115,18831.305937377798,4,27,2,15269.96354099212,0
30256.79625835898,9351.335262876239,4,22,0,14521.275927288574,1
59273.07432714162,5260.133192569157,3,37,2,10253.233899849074,1
75337.11897497719,8834.765957669639,5,31,4,20020.370809923224,1
70313.24725515401,16087.326483753779,4,32,3,13082.678708241137,1
39386.30679368926,17662.94844079559,5,23,0,17492.758104122997,0
105881.67711681547,23399.20178505712,5,41,0,42327.345298886794,1
87694.07829968374,27289.967547900364,0,34,3,21170.360978933517,0
103790.83748518035,19038.384373999186,2,35,5,38688.1852119134,0
105876.42793494722,13141.690217751519,4,62,1,18395.68564372635,1
94835.58536657397,10886.433916320322,4,61,4,23985.705952424323,1
63921.06012497174,10770.385791452536,4,30,3,16034.152743594499,1
81054.67550154246,12802.121604780874,4,56,2,15819.819760890923,0
36036.54061197431,7372.303404712275,2,30,2,16235.35596661983,1
87364.54174749077,28481.57817464356,1,37,5,32459.27281369796,0
37925.32557392807,3055.3164683930218,0,64,3,8039.248355022028,1
89394.95905101568,26555.145719698263,4,45,4,17597.24609783499,1
42959.81607539687,8014.624497325704,4,47,5,4604.4927323566,1
31755.130015021998,9530.377604401485,2,53,5,7577.818813532429,0
36528.449014295744,10589.559368714456,4,31,5,11349.700087341069,0
20199.213521907026,6550.771216011091,0,33,0,4263.738397381588,0
91873.96178535302,18281.33207719415,0,21,0,34928.946946912474,0
93240.10490583791,30397.758732617494,4,51,1,24680.63820255972,0
71493.33499132594,27510.85133987328,3,53,4,16195.180333186721,0
36136.28010553837,9152.117262580112,4,41,2,17187.24824787323,0
28355.433751068973,6306.162039975022,5,36,2,5816.276521373551,1
21912.8966437287,12467.322836269926,5,59,1,5682.080891075031,0
36574.81769652207,8501.628966594537,1,43,2,9250.36812853497,0
109085.55349831468,27673.925644631196,3,30,5,21433.057366001853,1
44153.68417016818,9823.305592480547,4,68,1,8256.32813059561,1
55427.132721721566,8792.31820291798,4,53,1,12246.736246239032,1
30534.54844813332,8372.120929222641,4,42,3,13609.079325370461,1
42236.13047481703,11227.123188372916,2,61,0,17183.058211487973,1
71922.45707802051,8939.230798024202,1,26,4,26783.90903873372,0
80775.26830956526,18975.447270070057,4,67,4,22846.573581277586,1
44535.23141662111,18786.2747821115,4,56,0,13498.6996249919,0
25773.21592251172,6737.9920422060395,2,67,5,5331.332450728552,0
59103.286912739866,8336.628385632579,1,30,4,7667.254602324665,0
43420.33709263342,15161.84357749492,4,36,2,10091.590734917892,1
41955.392322980195,13601.690290182394,2,33,2,12512.503596920344,1
115986.28027134553,41447.44000543325,1,40,4,14257.638857852937,0
81630.0485925724,26931.226415154466,1,24,3,11044.00035301913,0
75687.84431720959,12639.811103652628,2,40,4,15531.909582946928,1
